scen,demand_mw,shed_mw,shed,cost_usd,lmp_at_slack,n_at_limit,lmp_spread,expensive_on
1221,1128.6453137836943,30.2003890490157,true,150517.35715708902,9000.28171559064,2,9989.999999,false
1222,469.8856817560067,0.0,false,42706.58019680423,126.39686700000006,0,3.979039320256561e-13,false
1223,434.5475429594757,0.0,false,38239.950379340415,126.3968660000002,0,2.7000623958883807e-13,false
1224,824.056401155085,0.0,false,89553.12313426266,133.66390116634116,1,8.89947793005976,false
1225,585.9225803812973,0.0,false,57482.860562215974,133.6638975713476,1,8.899473527497534,false
1226,323.9793611121337,0.0,false,24264.479267359162,126.3968650000001,0,5.684341886080802e-14,false
1227,202.3097044686322,0.0,false,12032.046431773399,96.0542959999999,0,3.694822225952521e-13,false
1228,375.2890501463794,0.0,false,30749.862900173957,126.3968650000001,0,5.684341886080802e-14,false
1229,559.159168907975,0.0,false,53990.46874333676,126.3968680000002,0,2.7000623958883807e-13,false
1230,527.7097761327896,0.0,false,50015.36421619729,126.39686700000006,0,3.979039320256561e-13,false
1231,384.2605528316085,0.0,false,31883.832678039947,126.39686600000002,0,1.7053025658242404e-13,false
1232,596.4332667305563,0.0,false,58765.47633065566,133.6638975713476,1,8.899473527497534,false
1233,1097.9160204127825,0.0,false,138225.54297340484,397.364563450718,1,331.83707316662026,false
1234,636.8486779070678,0.0,false,64395.2383467338,133.66389847009575,1,8.899474628137924,false
1235,876.1787149739138,0.0,false,96914.22221334065,137.0852454873402,1,27.98924290731418,false
1236,467.4145468332274,0.0,false,42394.23649945745,126.39686699999976,0,5.115907697472721e-13,false
1237,866.8364316818389,0.0,false,95197.85795380446,133.66390206508933,1,8.899479030700107,false
1238,376.31223020228344,0.0,false,30879.189647478073,126.39686499999988,0,2.8421709430404007e-13,false
1239,415.89666292111355,0.0,false,35882.53768760381,126.39686600000017,0,2.2737367544323206e-13,false
1240,1099.7274917248028,96.89414086794272,true,113745.18552548552,10000.0,2,9873.603132,false
1241,297.79578285012207,0.0,false,21203.89418205,96.05429600000005,0,1.1368683772161603e-13,false
1242,524.5242217427408,0.0,false,49612.72014075046,126.39686700000027,0,1.5631940186722204e-13,false
1243,238.199237093349,0.0,false,15479.390114141017,96.05429600000008,0,9.947598300641403e-14,false
1244,1123.272057695823,3.7369744560110836,true,151172.21725288604,3896.8742489271353,1,9873.603132999997,true
1245,881.629584659836,0.0,false,97142.9977736451,133.66390206508953,1,8.899479030700192,false
1246,743.3749309432247,0.0,false,79579.3304299295,137.08524580922267,1,27.98924636887574,false
1247,1104.2899838081364,131.33242382662468,true,109657.65475613279,9999.999999999998,2,9873.603131999998,false
1248,305.53099734279283,0.0,false,21946.89474134686,96.05429600000011,0,1.2789769243681803e-13,false
1249,545.4544717303804,0.0,false,52323.068336009295,133.66389747009595,1,8.899474628138023,false
1250,353.1075299162752,0.0,false,27946.188370880816,126.39686500000028,0,1.7053025658242404e-13,false
