hour,gross_load_mw,net_load_mw
6458,703.075739,671.776828
6459,676.301356,645.190461
6460,665.409521,633.262476
6461,701.014602,665.780741
6462,774.496978,732.22455
6463,865.271597,817.109635
6464,942.90057,829.951031
6465,1023.022805,812.036257
6466,1081.173397,804.977342
6467,1113.327013,792.907621
6468,1144.574934,764.79491
6469,1163.958348,773.889894
6470,1173.920736,798.285308
6471,1192.280011,875.03807
6472,1198.273677,941.600902
6473,1176.940509,992.676568
6474,1137.215997,1028.259648
6475,1108.641771,1029.865864
6476,1104.97431,1022.559208
6477,1055.464072,984.968197
6478,986.372807,926.579044
6479,896.503757,845.886037
6480,817.37338,776.835532
6481,743.967728,709.604131
6482,701.127746,668.718962
6483,669.578115,637.604508
6484,661.16346,628.510314
6485,694.392129,659.041249
6486,766.383451,724.477618
6487,859.423903,808.700234
6488,939.868019,822.036323
6489,1018.756764,792.521893
6490,1070.82369,748.771026
6491,1104.393817,701.220604
6492,1131.655539,685.473175
6493,1153.058012,709.802683
6494,1162.206733,704.792222
6495,1179.908553,757.137143
6496,1186.606206,849.898216
6497,1168.431293,942.010493
6498,1128.408889,1004.550647
6499,1102.670928,1023.289723
6500,1094.970135,1013.639014
6501,1040.256839,970.779214
6502,978.672803,919.590043
6503,893.074381,842.276993
6504,810.719245,767.941257
6505,752.003686,713.197964
6506,711.340712,675.959877
6507,682.141395,650.028416
6508,672.812778,639.857619
6509,708.873411,672.63765
6510,783.725267,740.123529
6511,878.755699,829.220017
6512,954.781364,831.226687
6513,1024.02156,778.82968
6514,1078.520129,724.723202
6515,1112.583677,694.668181
6516,1139.252484,679.502621
6517,1161.125504,698.184328
6518,1172.458627,749.978062
6519,1201.965341,822.377586
6520,1207.730073,908.048366
6521,1187.79619,980.616001
6522,1144.436798,1029.02722
6523,1108.626822,1028.8114
6524,1099.239376,1016.640195
6525,1051.400973,981.966915
6526,989.602828,931.910183
6527,910.962556,859.434193
6528,822.957412,779.153659
6529,738.598866,699.389415
6530,696.204162,663.124969
6531,665.947001,633.12306
6532,657.920966,624.017256
6533,694.745856,657.952758
6534,763.748071,719.067019
6535,855.698302,803.387518
6536,928.854108,802.692156
6537,1005.066026,758.43233
6538,1052.659056,693.083473
6539,1086.748229,658.831746
6540,1115.759023,645.033592
6541,1136.410285,676.252038
6542,1143.663373,690.268424
6543,1167.167039,724.726748
6544,1173.177709,816.81412
6545,1158.737244,918.384379
6546,1118.673034,986.804147
6547,1084.411289,1001.87455
6548,1079.627643,994.615817
6549,1034.98991,962.39705
6550,969.792403,908.816622
6551,886.356857,833.599131
6552,807.611077,766.972254
6553,715.790704,680.453445
6554,676.271411,642.789396
6555,653.440074,620.268364
6556,651.038892,616.794546
6557,691.544715,654.301465
6558,765.422134,720.203395
6559,855.225051,801.870369
6560,926.159819,800.860589
6561,994.198113,763.731724
6562,1052.370606,724.955722
6563,1082.981507,681.678832
6564,1112.070071,660.871752
6565,1133.742228,656.685202
6566,1151.527964,673.82645
6567,1154.145337,736.694912
6568,1158.839434,821.159697
6569,1124.882388,893.281656
6570,1076.07655,951.472335
6571,1053.840547,972.624761
6572,1014.193966,930.960214
6573,968.447747,895.201265
6574,922.947344,863.943078
6575,858.071315,807.383166
6576,785.061906,741.59216
6577,732.534003,692.784941
6578,687.455605,653.191963
6579,656.743133,622.844916
6580,648.625622,614.424367
6581,667.792525,631.890913
6582,706.140891,666.666771
6583,751.167134,705.63144
6584,820.820402,694.542778
6585,911.500178,675.362702
6586,985.798566,651.209548
6587,1026.088246,634.658269
6588,1059.999942,652.324419
6589,1077.711924,647.436135
6590,1086.24724,678.58882
6591,1074.37751,693.812487
6592,1080.366524,772.83062
6593,1061.511565,835.67816
6594,1029.56967,909.589072
6595,1024.22498,950.489576
6596,995.671369,919.976041
6597,954.063246,885.266217
6598,916.143043,857.649476
6599,854.162261,803.10297
6600,788.674428,744.875973
6601,725.245052,690.636417
6602,682.789957,649.997594
6603,656.029536,623.796121
6604,645.053813,612.697781
6605,657.808791,624.129627
6606,686.925615,651.150487
6607,717.62418,673.665413
6608,775.542466,657.244057
6609,863.88027,634.242364
6610,937.584964,621.233992
6611,974.346945,616.734231
6612,1015.810978,624.694503
6613,1042.882171,640.488161
6614,1056.353178,657.674067
6615,1068.34039,676.397078
6616,1078.690117,746.793035
6617,1067.167323,852.02389
6618,1044.092156,929.833282
6619,1041.582557,969.060684
6620,1016.328466,942.364354
6621,977.701368,911.148032
6622,931.524462,874.537863
6623,848.42639,798.778337
6624,772.754032,730.615551
6625,712.338714,673.474767
6626,672.083458,638.953336
6627,651.374552,618.769167
6628,646.387019,612.902574
6629,686.654534,649.847882
6630,766.496786,722.339231
6631,859.94623,807.799154
6632,933.469687,812.633626
6633,1006.773746,782.542129
6634,1068.371139,746.224756
6635,1099.179113,716.262481
6636,1129.474505,704.418508
6637,1154.086501,716.436284
6638,1167.469307,768.67173
6639,1166.34721,814.986733
6640,1166.643143,905.821744
6641,1135.802165,945.949775
6642,1097.5618,986.62869
6643,1085.6012,1004.1707
6644,1062.47908,979.081871
6645,1009.85602,938.935179
6646,943.30113,884.185797
6647,854.570839,803.334487
6648,775.167643,731.642541
6649,710.9835,672.296716
6650,669.802025,637.058638
6651,644.333643,612.06631
6652,641.826225,608.747613
6653,679.694785,643.848544
6654,758.016212,715.198669
6655,853.758922,804.743365
6656,930.034819,813.441508
6657,1002.041724,773.662917
6658,1057.532113,747.172616
6659,1089.768336,717.177209
6660,1116.016797,713.374928
6661,1142.643714,723.742194
6662,1155.161642,739.315616
6663,1153.402802,767.062631
6664,1154.356901,838.406232
6665,1126.710286,908.167051
6666,1088.213891,974.494151
6667,1079.173478,998.193882
6668,1052.012831,970.413265
6669,994.206209,924.977303
6670,935.182112,876.82662
6671,850.762769,799.720014
6672,768.14972,725.709043
6673,709.81083,670.625257
6674,671.204814,634.256622
6675,648.349803,615.438706
6676,645.257987,611.558162
6677,685.554876,648.854791
6678,766.283972,721.8631
6679,863.835372,811.351837
6680,933.82643,809.226805
6681,995.233188,764.445081
6682,1052.475015,742.405387
6683,1085.535824,712.724952
6684,1109.888432,722.633375
6685,1137.106958,724.85409
6686,1150.994798,738.350802
6687,1161.72747,783.446958
6688,1160.518678,851.17519
6689,1131.779603,913.21032
6690,1090.91766,975.927508
6691,1072.959332,989.702623
6692,1044.794355,960.356752
6693,994.190414,923.276753
6694,935.070196,875.63176
6695,858.416087,806.968967
6696,770.832717,726.510542
6697,714.045483,676.613659
6698,672.966056,639.381407
6699,648.544599,615.233837
6700,646.126672,611.896575
6701,687.974328,650.4801
6702,763.72944,718.379787
6703,858.533216,805.721117
6704,929.255187,802.199082
6705,999.501508,753.513145
6706,1051.103769,703.341682
6707,1083.567482,688.875106
6708,1112.749673,690.027003
6709,1138.485977,703.366913
6710,1149.8929,739.344231
6711,1153.305331,780.402286
6712,1154.678656,858.154239
6713,1130.118054,919.113306
6714,1090.672194,973.151084
6715,1071.940098,988.894336
6716,1047.083781,963.391687
6717,999.100946,926.228568
6718,936.372135,875.0201
6719,853.438464,800.642997
6720,773.838005,733.486682
6721,720.266476,685.092802
6722,680.560607,646.918887
6723,657.600627,624.627271
6724,655.040086,620.95633
6725,695.745942,658.651895
6726,769.846934,724.984658
6727,859.735239,808.242136
6728,931.57854,801.807902
6729,1000.091925,739.845609
6730,1058.582037,690.759373
6731,1089.083149,651.563952
6732,1118.755909,653.873357
6733,1140.360464,686.595681
6734,1158.561828,738.355713
6735,1160.850138,795.595735
6736,1166.133261,886.196139
6737,1131.838874,935.898913
6738,1082.558857,974.575907
6739,1059.731627,977.623879
6740,1019.75515,935.138606
6741,973.861037,898.981301
6742,928.309691,868.181723
6743,863.062437,812.771925
6744,789.76689,751.328256
6745,728.325441,692.15061
6746,683.42248,649.464371
6747,652.830971,619.479647
6748,644.863306,611.093989
6749,663.842118,628.786773
6750,701.980257,663.265808
6751,746.926211,703.492145
6752,815.725186,696.778951
6753,905.958235,668.937012
6754,979.957967,629.60702
6755,1020.394173,604.062408
6756,1053.713258,594.362602
6757,1071.488806,590.778145
6758,1079.633308,597.739133
6759,1068.072996,637.921756
6760,1073.50815,735.321777
6761,1054.970391,833.804723
6762,1023.474366,912.660597
6763,1018.685606,942.360325
6764,990.442196,911.941655
6765,948.973137,879.334704
6766,911.100836,852.227733
6767,849.469117,798.276838
6768,784.293631,741.75313
6769,722.639752,688.39677
6770,680.293261,647.704721
6771,653.607722,621.613795
6772,642.72476,610.587321
6773,655.363301,621.852484
6774,684.349984,647.387689
6775,714.998846,673.545351
6776,772.388285,658.927268
6777,860.449543,628.659675
6778,933.969355,607.65219
6779,970.822043,577.560677
6780,1011.919221,592.490277
6781,1039.029765,616.011447
6782,1052.258839,632.519859
6783,1064.437595,673.386366
6784,1074.444457,753.256199
6785,1063.118025,854.044544
6786,1040.318872,933.725137
6787,1038.153421,960.579254
6788,1013.091359,934.326207
6789,974.550349,907.085293
6790,928.403096,871.685892
6791,845.52111,796.534387
6792,770.04211,728.059074
6793,718.250741,680.192187
6794,677.749038,644.296732
6795,656.870208,624.010275
6796,651.672177,618.42236
6797,692.203915,657.345992
6798,772.341485,734.133127
6799,865.903717,822.916334
6800,940.627252,826.315022
6801,1014.558856,788.00294
6802,1076.57579,749.958352
6803,1107.22397,725.737373
6804,1138.305799,703.899142
6805,1162.8285,726.118921
6806,1176.760306,758.561687
6807,1175.203551,779.087534
6808,1176.277525,879.677113
6809,1144.990957,949.576364
6810,1106.124251,1008.125227
6811,1093.382701,1018.104885
6812,1069.824823,992.196456
6813,1017.006411,947.650095
6814,950.38423,891.085267
6815,861.163589,809.969309
6816,781.367661,738.181345
6817,723.074765,687.073939
6818,681.389256,648.573321
6819,655.573346,623.143564
6820,652.635419,619.401878
6821,691.044368,654.830397
6822,769.969778,727.803152
6823,865.943161,817.648296
6824,944.673455,824.524875
6825,1017.963813,792.933935
6826,1074.312247,768.961583
6827,1106.173538,735.838727
6828,1134.07854,739.788664
6829,1160.522829,786.997942
6830,1174.163572,832.310932
6831,1171.51577,853.312564
6832,1174.061118,902.345204
6833,1145.503182,967.268769
6834,1105.725795,1006.487504
6835,1095.088187,1017.0969
6836,1067.036328,987.23875
6837,1008.830172,939.777872
6838,949.668452,891.244491
6839,864.246246,813.898791
6840,780.78186,738.108351
6841,707.873555,670.221389
6842,669.348297,636.811089
6843,646.548967,614.243553
6844,643.526127,610.315226
6845,683.736435,647.489439
6846,764.36876,722.304781
6847,861.883201,813.425728
6848,931.481013,823.088982
6849,992.682135,789.706133
6850,1049.786485,765.540577
6851,1082.960784,735.67183
6852,1106.994562,736.559831
6853,1134.242349,774.320104
6854,1147.95029,774.880045
6855,1158.825392,806.695016
6856,1157.361649,854.002929
6857,1128.768587,931.675888
6858,1088.111885,981.516124
6859,1070.409462,991.160754
6860,1042.387276,961.352883
6861,991.847348,922.191765
6862,932.74918,874.498053
6863,856.255751,805.772753
6864,768.862201,729.179445
6865,716.216567,681.845369
6866,675.046637,642.330932
6867,650.562778,618.01086
6868,648.067549,614.626561
6869,690.012237,653.551588
6870,765.875798,723.471988
6871,860.720994,812.635361
6872,931.883671,808.685969
6873,1002.360447,764.179444
6874,1054.116776,713.747834
6875,1086.550942,706.802785
6876,1115.992803,715.274228
6877,1141.696316,723.554505
6878,1153.304849,759.842584
6879,1156.557659,813.338803
6880,1158.216706,892.789761
6881,1133.492469,945.138014
6882,1093.816597,993.276423
6883,1074.797712,994.690873
6884,1049.78137,968.177695
6885,1001.726795,930.302801
6886,938.973273,878.779148
6887,855.85953,804.531961
6888,776.143981,735.687359
6889,725.04286,691.210369
6890,685.137884,653.021736
6891,662.04062,630.192717
6892,659.310016,626.451701
6893,700.22934,664.331742
6894,774.568923,732.17114
6895,864.54835,816.231465
6896,937.361206,845.556797
6897,1006.381591,842.254934
6898,1065.210654,805.483761
6899,1095.54547,758.305636
6900,1125.890797,735.955461
6901,1147.423208,753.951503
6902,1166.068115,774.661372
6903,1168.005261,810.789027
6904,1173.916971,894.440487
6905,1139.262587,959.88296
6906,1089.476543,987.070001
6907,1066.018377,985.644955
6908,1025.689846,942.629666
6909,979.637906,905.962561
6910,934.032195,876.054062
6911,868.388783,817.950983
6912,794.738747,757.156608
6913,727.724218,692.727875
6914,682.84632,649.831878
6915,652.272091,619.800169
6916,644.325832,611.394784
6917,663.277774,628.672367
6918,701.385881,663.29036
6919,746.320365,703.569358
6920,814.997298,704.409598
6921,905.166529,685.245819
6922,979.123596,656.320871
6923,1019.580734,626.655792
6924,1052.81516,626.218894
6925,1070.59979,644.134822
6926,1078.688461,655.220362
6927,1067.172351,685.566844
6928,1072.528383,773.558886
6929,1054.035937,860.722697
6930,1022.603608,923.499914
6931,1017.894267,942.590234
6932,989.695172,912.764961
6933,948.245979,879.918034
6934,910.380521,852.439486
6935,848.798668,798.74976
6936,783.667802,740.857135
6937,727.148926,693.02013
6938,684.614466,652.236544
6939,657.799324,625.96688
6940,646.755813,614.797376
6941,659.59588,626.268639
6942,688.807806,652.564045
6943,719.542692,678.818361
6944,777.847445,676.426221
6945,866.387339,657.631418
6946,940.22714,655.90287
6947,976.922835,628.086116
6948,1018.654954,605.719341
6949,1045.697391,627.311623
6950,1059.345194,664.640803
6951,1071.192432,703.608713
6952,1081.792715,797.537784
6953,1070.126425,876.829424
6954,1046.849555,953.382191
6955,1044.088464,969.024958
6956,1018.694044,941.691976
6957,980.004037,913.686637
6958,933.80546,878.041453
6959,850.549479,801.870607
6960,774.735821,733.169516
6961,705.558253,671.830412
6962,665.585646,634.086922
6963,645.071625,613.743201
6964,640.32551,607.799262
6965,680.289989,644.6793
6966,759.793543,717.369076
6967,853.113632,804.400168
6968,925.260729,811.927695
6969,997.845061,777.982551
6970,1058.961284,756.869353
6971,1090.05137,748.281965
6972,1119.345958,709.415244
6973,1144.060367,716.009499
6974,1156.813529,760.296314
6975,1156.189938,763.749424
6976,1155.59354,833.943733
6977,1125.263607,922.24631
6978,1087.741588,983.779256
6979,1076.676653,995.971599
6980,1054.054301,970.729435
6981,1001.65529,929.916582
6982,935.177574,876.132074
6983,847.009663,796.568585
6984,768.155733,726.022019
6985,692.312182,657.014423
6986,651.909035,619.30701
6987,626.977306,594.82601
6988,625.13468,592.222493
6989,662.168772,626.440333
6990,739.557529,697.489184
6991,834.944033,786.800122
6992,907.429854,785.231993
6993,977.454851,746.66035
6994,1031.620248,708.659251
6995,1064.552578,697.192931
6996,1088.125874,689.215593
6997,1115.034803,695.279619
6998,1125.818882,720.589323
6999,1125.432776,766.272581
7000,1123.929671,847.925136
7001,1097.690316,905.690506
7002,1061.172027,965.288824
7003,1054.598002,975.919634
7004,1028.813564,948.810938
7005,971.623902,902.276245
7006,912.812322,854.590172
7007,829.941597,778.809603
7008,748.76032,706.278863
7009,715.689456,676.929819
7010,676.838385,643.594925
7011,653.81441,621.462407
7012,650.513286,617.249542
7013,691.072905,654.742952
7014,772.095651,729.35478
7015,869.759201,821.51718
7016,940.943557,846.745416
7017,1002.974314,798.867579
7018,1060.633312,755.6058
7019,1093.53549,723.984384
7020,1118.669832,690.40166
7021,1145.799567,686.635636
7022,1160.233306,725.466532
7023,1170.533775,785.412187
7024,1170.098629,855.699752
7025,1140.916481,941.052775
7026,1099.431735,996.191079
7027,1080.69687,999.072053
7028,1052.098597,968.489332
7029,1001.300407,931.481729
7030,942.113279,884.314515
7031,864.97159,812.928697
7032,776.997967,733.393204
7033,712.509024,676.758909
7034,671.493646,638.495537
7035,647.116349,614.4378
7036,644.753128,611.161393
7037,686.532116,649.898397
7038,762.210478,718.817008
7039,856.984943,808.010128
7040,927.395028,811.285663
7041,997.478259,763.871372
7042,1048.971486,708.515572
7043,1081.534735,672.640884
7044,1110.454534,659.616845
7045,1136.214045,681.473702
7046,1147.47829,698.55963
7047,1151.003683,746.923562
7048,1152.174805,845.175795
7049,1127.730007,922.264861
7050,1088.446924,988.864518
7051,1069.917787,987.932462
7052,1045.174718,962.19952
7053,997.242652,924.840773
7054,934.531329,874.054558
7055,851.725093,799.067602
7056,772.284707,728.885206
7057,701.795566,666.809018
7058,662.859672,629.789753
7059,640.430583,607.964021
7060,638.527698,605.242297
7061,678.408043,642.11764
7062,751.586376,708.505063
7063,841.1223,792.648728
7064,909.216205,792.267552
7065,975.768954,742.265667
7066,1032.948296,688.904949
7067,1064.092497,655.995406
7068,1091.164352,642.088788
7069,1113.047892,658.187998
7070,1129.534017,691.524019
7071,1133.180327,733.30892
7072,1136.03262,834.676652
7073,1103.130389,903.561633
7074,1055.807246,962.374126
7075,1035.419931,955.342372
7076,996.804891,915.826335
7077,951.521116,879.674379
7078,906.180006,848.607266
7079,842.464749,791.815702
7080,770.540058,727.668087
7081,719.273693,682.819233
7082,674.748061,641.391815
7083,644.416718,611.65305
7084,636.77134,603.425187
7085,655.345607,620.7123
7086,693.031593,654.935041
7087,737.80486,695.107388
7088,804.766428,697.656004
7089,894.03866,685.405109
7090,967.396043,686.594454
7091,1008.147398,691.816111
7092,1040.191898,697.719869
7093,1058.104165,708.277477
7094,1065.408106,709.103552
7095,1054.513287,729.100697
7096,1058.757203,796.953607
7097,1040.901676,860.476024
7098,1010.364625,921.585584
7099,1006.771556,932.615176
7100,979.195324,901.769108
7101,938.025364,869.977052
7102,900.25609,842.010192
7103,839.375132,789.760972
7104,774.87144,736.651162
7105,713.020182,677.356073
7106,671.074691,637.591639
7107,644.665638,612.528766
7108,634.125181,601.795688
7109,646.333799,612.790915
7110,674.839965,639.160912
7111,705.305308,666.956841
7112,760.742078,661.028527
7113,847.782245,640.649555
7114,920.619414,611.548178
7115,957.80702,573.149919
7116,997.549658,591.572819
7117,1024.805496,608.207663
7118,1037.141281,641.804894
7119,1050.027278,720.797861
7120,1058.768174,806.862437
7121,1048.16677,871.970985
7122,1026.386749,941.360902
7123,1025.491995,954.549632
7124,1001.138963,924.778741
7125,962.915815,893.803666
7126,916.878052,856.574989
7127,834.793924,782.593519
7128,760.02886,714.385962
7129,693.801001,658.489496
7130,654.318504,621.350904
7131,634.142411,602.290614
7132,629.814912,596.749976
7133,669.25393,633.132472
7134,748.170186,705.902179
7135,841.265974,795.209509
7136,911.026475,798.627558
7137,982.362808,755.214607
7138,1042.64469,713.793062
7139,1074.144119,667.41536
7140,1101.783159,681.187462
7141,1126.67515,712.721902
7142,1138.336513,767.705542
7143,1138.577328,786.083466
7144,1136.433639,874.778152
7145,1106.989852,923.13365
7146,1070.713438,982.479686
7147,1061.201577,986.62092
7148,1039.445818,957.246368
7149,987.435304,913.6435
7150,921.09141,857.275049
7151,833.898657,779.620996
7152,755.917316,713.341269
7153,700.261688,664.170117
7154,659.52716,625.859823
7155,634.366945,601.831692
7156,632.241277,598.940014
7157,669.630652,633.549834
7158,747.416503,705.491832
7159,842.954665,796.663106
7160,917.05415,799.360226
7161,987.922965,759.245561
7162,1042.652491,712.146252
7163,1075.308049,686.697647
7164,1100.000721,666.098241
7165,1126.789581,694.04789
7166,1138.311864,732.893579
7167,1137.341302,762.00591
7168,1136.884377,855.617985
7169,1110.045867,932.815351
7170,1072.685379,986.1471
7171,1065.061264,992.662332
7172,1038.69089,960.466168
7173,981.238552,909.799392
7174,922.33649,859.72557
7175,838.806425,784.300502
7176,757.035159,710.578324
7177,678.313419,640.040255
7178,641.020398,607.267083
7179,619.070688,586.304575
7180,617.100335,583.224279
7181,655.989526,619.19714
7182,735.145263,693.265595
7183,832.095766,787.030777
7184,895.693189,788.281237
7185,953.756584,736.433333
7186,1008.763229,689.540732
7187,1042.966702,665.754619
7188,1062.838091,653.647085
7189,1090.532356,665.004234
7190,1101.495295,702.500915
7191,1114.543688,768.593259
7192,1109.189737,846.82791
7193,1082.824628,914.600948
7194,1045.299633,951.603791
7195,1031.501955,949.568463
7196,1005.658561,923.783003
7197,956.095396,883.877588
7198,897.333681,835.155216
7199,823.292,768.708359
7200,738.092317,692.435781
7201,697.511848,661.222546
7202,657.121638,623.148541
7203,633.175392,600.151556
7204,631.346144,597.489134
7205,672.454871,635.747808
7206,747.384094,705.20341
7207,841.872447,796.264148
7208,909.238268,806.621543
7209,977.72959,764.898174
7210,1028.158557,727.36081
7211,1061.243952,680.587315
7212,1088.051986,652.934685
7213,1114.038015,697.300188
7214,1123.909597,752.373261
7215,1128.537598,821.988158
7216,1127.735044,892.777908
7217,1104.420586,942.837092
7218,1066.726358,975.280792
7219,1050.178272,966.01684
7220,1026.540601,940.281567
7221,979.104091,904.365131
7222,916.563466,855.107201
7223,835.001111,785.95146
7224,756.673771,714.694548
7225,710.947518,674.996268
7226,671.630117,638.064882
7227,648.937983,616.363819
7228,646.709243,613.216671
7229,686.998611,650.63944
7230,760.634103,718.061755
7231,850.344624,804.621161
7232,920.296277,819.744312
7233,987.820481,799.630094
7234,1045.649282,778.361363
7235,1076.474845,764.98226
7236,1104.835395,759.95179
7237,1126.580703,763.461812
7238,1143.916694,760.210584
7239,1146.890143,804.141095
7240,1150.946861,886.232827
7241,1117.354846,944.715145
7242,1069.062113,978.222198
7243,1047.465871,964.642551
7244,1008.176267,925.02436
7245,962.590082,887.929864
7246,917.144804,855.186929
7247,852.670475,798.681749
7248,780.066554,735.701449
7249,706.514403,669.385671
7250,662.520652,628.279522
7251,632.556037,599.558156
7252,625.364953,591.955837
7253,643.368976,608.360113
7254,680.417609,643.335877
7255,724.947459,686.436901
7256,789.319028,695.943921
7257,877.236897,678.126331
7258,949.68883,671.484646
7259,990.884416,666.403599
7260,1021.132269,644.47927
7261,1039.237253,658.078379
7262,1045.356346,669.878645
7263,1035.399603,701.202806
7264,1037.964356,786.396641
7265,1021.070498,860.228445
7266,991.885212,903.119623
7267,989.977581,912.883244
7268,963.3418,886.184748
7269,922.593448,851.296529
7270,884.9694,824.385327
7271,825.146711,771.714778
7272,761.589976,715.039011
7273,707.709378,669.777373
7274,665.985271,634.47806
7275,639.728862,609.819148
7276,629.377496,599.36358
7277,641.348761,610.389795
7278,669.589642,637.656916
7279,699.953667,664.888615
7280,754.312401,672.185657
7281,840.788841,671.954737
7282,913.249134,651.492464
7283,950.621643,616.997396
7284,989.616462,584.598549
7285,1016.952515,614.541301
7286,1028.79513,637.047799
7287,1042.071582,691.285127
7288,1050.113559,764.185434
7289,1039.912432,847.981296
7290,1018.695056,930.053684
7291,1018.501833,939.546937
7292,994.540245,917.606316
7293,956.492583,884.318314
7294,910.515268,850.065521
7295,828.871623,776.229772
7296,754.500711,710.380919
7297,720.252138,679.154818
7298,677.761431,644.686313
7299,656.017186,624.006528
7300,650.237154,617.807401
7301,695.076808,660.827208
7302,783.21529,746.070274
7303,893.240594,848.157403
7304,967.71743,852.809586
7305,1024.321569,792.620415
7306,1085.778976,772.056651
7307,1116.26069,741.961808
7308,1142.553661,726.116629
7309,1153.31612,732.354237
7310,1160.86135,752.580107
7311,1165.368462,782.958613
7312,1167.271124,903.634975
7313,1143.602493,963.198553
7314,1116.801048,1018.234726
7315,1112.004544,1022.440409
7316,1088.204504,998.952197
7317,1029.487491,948.574617
7318,960.259235,891.718819
7319,870.244946,813.951936
7320,788.389765,740.595479
7321,727.671379,688.026595
7322,683.765249,649.452161
7323,656.999741,624.070314
7324,653.403144,620.182556
7325,696.081395,660.984884
7326,782.985197,745.092456
7327,895.589194,850.265711
7328,974.762841,880.092923
7329,1030.98151,813.253427
7330,1086.722625,763.852954
7331,1118.449495,726.291198
7332,1141.730097,701.58702
7333,1154.544316,704.482401
7334,1161.976617,716.738187
7335,1165.194459,756.625962
7336,1168.823243,857.918893
7337,1147.922094,963.624103
7338,1119.927486,1025.242674
7339,1117.073695,1029.818477
7340,1088.27375,1003.161969
7341,1024.04371,946.1752
7342,962.451089,894.985931
7343,876.22707,819.427927
7344,790.387943,742.400058
7345,721.992047,680.152259
7346,680.963984,644.965498
7347,656.964685,624.060839
7348,652.932651,619.761747
7349,697.92221,663.234532
7350,787.117471,749.424274
7351,901.490572,858.015936
7352,973.155086,860.755816
7353,1017.660099,797.704444
7354,1074.88536,754.578205
7355,1107.642552,719.50596
7356,1128.323356,708.321694
7357,1141.849866,690.686982
7358,1150.227255,713.344179
7359,1166.951121,781.209763
7360,1167.811028,887.81367
7361,1146.134181,968.146715
7362,1116.112392,1020.897167
7363,1104.543709,1015.843096
7364,1075.071572,988.352995
7365,1018.507126,939.548693
7366,956.864007,890.73593
7367,879.136471,823.027643
7368,788.422782,740.520667
7369,721.233892,682.811977
7370,677.801675,644.129984
7371,652.32292,620.085758
7372,649.161611,616.689425
7373,695.578298,661.656146
7374,779.260044,742.952458
7375,890.639418,848.857457
7376,961.956944,863.235654
7377,1015.210369,798.587475
7378,1066.219018,769.294358
7379,1098.489507,731.055568
7380,1123.547623,714.689838
7381,1135.583635,706.593493
7382,1140.896049,724.873566
7383,1150.282795,779.199503
7384,1153.123375,868.887957
7385,1136.254639,952.751313
7386,1108.297256,1010.535781
7387,1096.544188,1007.641465
7388,1070.937069,983.533658
7389,1017.273751,936.48674
7390,951.9326,884.462007
7391,868.108924,811.451722
7392,786.138103,741.860289
7393,714.870403,677.976799
7394,673.400471,639.653722
7395,649.834125,617.428581
7396,647.001641,614.462244
7397,691.627934,657.68849
7398,772.91258,736.74938
7399,878.847483,837.340289
7400,948.724906,859.616735
7401,998.755322,822.288749
7402,1056.032542,807.722178
7403,1086.686389,761.283785
7404,1110.545065,738.688246
7405,1118.358132,706.216041
7406,1129.594272,707.716019
7407,1138.767164,756.617185
7408,1144.093752,846.375063
7409,1117.892733,930.450961
7410,1080.983713,988.814823
7411,1066.663284,978.940745
7412,1026.137456,941.849331
7413,975.082669,898.280518
7414,928.042593,861.510867
7415,863.861655,807.655256
7416,789.483442,741.998484
7417,720.789032,683.474559
7418,673.92392,639.334158
7419,642.353141,609.431031
7420,633.942948,601.21316
7421,655.496144,622.019658
7422,698.560856,663.773047
7423,756.781346,719.992874
7424,822.352427,729.353604
7425,894.629278,686.010432
7426,967.994463,660.743573
7427,1009.201675,624.266938
7428,1036.453352,605.860797
7429,1040.348553,594.821246
7430,1040.712591,612.387886
7431,1035.516312,643.115765
7432,1040.765445,739.461249
7433,1031.644842,839.685675
7434,1014.167849,919.258005
7435,1019.704883,935.257891
7436,991.961772,910.932153
7437,945.746133,872.024819
7438,906.679327,843.179166
7439,846.661239,792.767946
7440,780.972684,736.136697
7441,713.324536,677.372563
7442,669.214151,636.037654
7443,641.67439,610.069037
7444,630.235843,598.64827
7445,645.115389,612.879575
7446,678.449034,645.545883
7447,721.457588,686.597687
7448,774.606997,684.541514
7449,844.275699,652.698044
7450,916.960206,654.179797
7451,954.412679,660.559483
7452,989.787631,666.060396
7453,1003.419355,667.284836
7454,1009.134379,701.477617
7455,1029.109625,747.446179
7456,1039.087202,798.813041
7457,1037.679188,873.24757
7458,1029.504071,943.946446
7459,1037.91439,955.04329
7460,1013.61207,931.903567
7461,970.529841,895.417307
7462,922.886734,861.007637
7463,840.690849,792.464086
7464,764.307399,723.24367
7465,686.13476,650.618516
7466,645.057369,612.786635
7467,624.291541,593.325092
7468,619.720046,588.326007
7469,663.030845,629.868411
7470,749.434278,713.653638
7471,858.753395,816.858286
7472,926.272581,828.143019
7473,979.224863,770.742845
7474,1038.276725,710.11129
7475,1069.963064,680.050794
7476,1091.485938,671.015333
7477,1102.763751,674.379921
7478,1107.162531,679.940395
7479,1114.190503,736.730423
7480,1111.62223,839.969126
7481,1090.49962,920.455481
7482,1067.335539,978.585295
7483,1067.060595,980.779029
7484,1045.777393,960.359103
7485,988.186509,909.060817
7486,919.364352,851.865727
7487,832.182965,775.759665
7488,752.864097,707.29501
7489,672.892856,635.999866
7490,631.255932,597.456755
7491,606.06136,573.558806
7492,604.405178,571.637897
7493,644.628717,610.014787
7494,728.746741,691.411199
